rb1qr1k1/1p3ppp/2pp4/p3n2P/2PQ4/Pb2P1N1/1B1P1PP1/R3KB1R w KQ -,1-0,36
rb1qr1k1/1p3ppp/2pp4/p3n2P/2PQ4/PP2P1N1/1BbP1PP1/R3KB1R b KQ -,1-0,37
rb1qr1k1/1p3ppp/2pp4/p3n2P/2P2Q2/PP2P1N1/1BbP1PP1/R3KB1R w KQ -,1-0,38
rb1qr1k1/1p3ppp/2pp2b1/p3n2P/2P2Q2/PP2P1N1/1B1P1PP1/R3KB1R b KQ -,1-0,39
rb1qr1k1/1p3ppp/2pp2b1/p3n3/2P2Q1P/PP2P1N1/1B1P1PP1/R3KB1R w KQ -,1-0,40
rb1qr1k1/1p3ppp/2pp4/p3n2b/2P2Q1P/PP2P1N1/1B1P1PP1/R3KB1R b KQ -,1-0,41
rb1qr1k1/1p3ppp/2pp4/p3n2b/2P1NQ1P/PP2P3/1B1P1PP1/R3KB1R w KQ -,1-0,42
r2qr1k1/bp3ppp/2pp4/p3n2b/2P1NQ1P/PP2P3/1B1P1PP1/R3KB1R b KQ -,1-0,43
r2qr1k1/bp3ppp/2pp4/p3n2b/2P2Q1P/PPN1P3/1B1P1PP1/R3KB1R w KQ -,1-0,44
r2qr1k1/bp3ppp/2pp4/p3n3/2P2QbP/PPN1P3/1B1P1PP1/R3KB1R b KQ -,1-0,45
r2qr1k1/bp3ppp/2pp4/p3n3/2P1Q1bP/PPN1P3/1B1P1PP1/R3KB1R w KQ -,1-0,46
r1bqr1k1/bp3ppp/2pp4/p3n3/2P1Q2P/PPN1P3/1B1P1PP1/R3KB1R b KQ -,1-0,47
r1bqr1k1/bp3ppp/2pp4/p3n3/2P1Q3/PPN1P3/1B1P1PPP/R3KB1R w KQ -,1-0,48
r1bqr1k1/1p3ppp/2pp4/p1b1n3/2P1Q3/PPN1P3/1B1P1PPP/R3KB1R b KQ -,1-0,49
r1bqr1k1/1p3ppp/2pp4/p1bNn3/2P1Q3/PP2P3/1B1P1PPP/R3KB1R w KQ -,1-0,50
r1bqr1k1/1pp2ppp/3p4/p1bNn3/2P1Q3/PP2P3/1B1P1PPP/R3KB1R b KQ -,1-0,51
r1bqr1k1/1pp2ppp/3p4/p1bNn3/2P1p3/PP2P3/1BQP1PPP/R3KB1R w KQ -,1-0,52
r1bqr1k1/1pp2ppp/2np4/p1bN4/2P1p3/PP2P3/1BQP1PPP/R3KB1R b KQ -,1-0,53
r1bqr1k1/1pp2ppp/2np4/p1bN4/2P1p3/1P2P3/PBQP1PPP/R3KB1R w KQ -,1-0,54
r1bqr1k1/ppp2ppp/2np4/2bN4/2P1p3/1P2P3/PBQP1PPP/R3KB1R b KQ -,1-0,55
r1bqr1k1/ppp2ppp/2np4/2bN4/2P1p3/1P6/PBQPPPPP/R3KB1R w KQ -,1-0,56
r1bq1rk1/ppp2ppp/2np4/2bN4/2P1p3/1P6/PBQPPPPP/R3KB1R b KQ -,1-0,57
r1bq1rk1/ppp2ppp/2np4/2bN4/2P1p3/1P6/PB1PPPPP/R2QKB1R w KQ -,1-0,58
r1b2rk1/ppp1qppp/2np4/2bN4/2P1p3/1P6/PB1PPPPP/R2QKB1R b KQ -,1-0,59
r1b2rk1/ppp1qppp/2np4/2bn4/2P1p3/1P2N3/PB1PPPPP/R2QKB1R w KQ -,1-0,60
r1b2rk1/ppp1qppp/2np1n2/2bN4/2P1p3/1P2N3/PB1PPPPP/R2QKB1R b KQ -,1-0,61
r1b2rk1/ppp1qppp/2np1n2/2b5/2P1p3/1PN1N3/PB1PPPPP/R2QKB1R w KQ -,1-0,62
r1bq1rk1/ppp2ppp/2np1n2/2b5/2P1p3/1PN1N3/PB1PPPPP/R2QKB1R b KQ -,1-0,63
r1bq1rk1/ppp2ppp/2np1n2/2b5/2P1p3/1PN5/PBNPPPPP/R2QKB1R w KQ -,1-0,64
r1bq1rk1/pppp1ppp/2n2n2/2b5/2P1p3/1PN5/PBNPPPPP/R2QKB1R b KQ -,1-0,65
r1bq1rk1/pppp1ppp/2n2n2/2b5/2P1p3/1P6/PBNPPPPP/RN1QKB1R w KQ -,1-0,66
r1bqk2r/pppp1ppp/2n2n2/2b5/2P1p3/1P6/PBNPPPPP/RN1QKB1R b KQkq -,1-0,67
r1bqk2r/pppp1ppp/2n2n2/2b5/2PNp3/1P6/PB1PPPPP/RN1QKB1R w KQkq -,1-0,68
r1bqkb1r/pppp1ppp/2n2n2/8/2PNp3/1P6/PB1PPPPP/RN1QKB1R b KQkq -,1-0,69
r1bqkb1r/pppp1ppp/2n2n2/8/2P1p3/1P3N2/PB1PPPPP/RN1QKB1R w KQkq -,1-0,70
r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/1P3N2/PB1PPPPP/RN1QKB1R b KQkq -,1-0,71
r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq -,1-0,72
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/1P6/PB1PPPPP/RN1QKBNR b KQkq -,1-0,73
r1bqkbnr/pppp1ppp/2n5/4p3/8/1P6/PBPPPPPP/RN1QKBNR w KQkq -,1-0,74
rnbqkbnr/pppp1ppp/8/4p3/8/1P6/PBPPPPPP/RN1QKBNR b KQkq -,1-0,75
rnbqkbnr/pppp1ppp/8/4p3/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -,1-0,76
rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq -,1-0,77
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq -,1-0,78
8/8/2p5/2Pp2B1/k2Pb3/2K5/8/8 w - -,1/2-1/2,0
8/8/2p5/1kPp2B1/3Pb3/2K5/8/8 b - -,1/2-1/2,1
8/8/2p5/1kPp2B1/3Pb3/3K4/8/8 w - -,1/2-1/2,2
8/8/2p5/1kPp2B1/3P4/3K4/6b1/8 b - -,1/2-1/2,3
8/8/2p5/1kPp2B1/3P4/4K3/6b1/8 w - -,1/2-1/2,4
8/8/2p5/1kPp2B1/3P4/4K3/8/5b2 b - -,1/2-1/2,5
8/8/2p2B2/1kPp4/3P4/4K3/8/5b2 w - -,1/2-1/2,6
8/8/k1p2B2/2Pp4/3P4/4K3/8/5b2 b - -,1/2-1/2,7
7B/8/k1p5/2Pp4/3P4/4K3/8/5b2 w - -,1/2-1/2,8
7B/1k6/2p5/2Pp4/3P4/4K3/8/5b2 b - -,1/2-1/2,9
7B/1k6/2p5/2Pp4/3P4/8/3K4/5b2 w - -,1/2-1/2,10
7B/8/k1p5/2Pp4/3P4/8/3K4/5b2 b - -,1/2-1/2,11
7B/8/k1p5/2Pp4/3P4/2K5/8/5b2 w - -,1/2-1/2,12
7B/8/2p5/1kPp4/3P4/2K5/8/5b2 b - -,1/2-1/2,13
7B/8/2p5/1kPp4/3P4/3K4/8/5b2 w - -,1/2-1/2,14
7B/8/2p5/1kPp4/3P4/3K3b/8/8 b - -,1/2-1/2,15
7B/8/2p5/1kPp4/3P4/4K2b/8/8 w - -,1/2-1/2,16
7B/8/k1p5/2Pp4/3P4/4K2b/8/8 b - -,1/2-1/2,17
8/8/k1p5/2PpB3/3P4/4K2b/8/8 w - -,1/2-1/2,18
8/k7/2p5/2PpB3/3P4/4K2b/8/8 b - -,1/2-1/2,19
8/k7/2p5/2Pp4/3P4/4K1Bb/8/8 w - -,1/2-1/2,20
8/Pk6/2p5/2Pp4/3P4/4K1Bb/8/8 b - -,1/2-1/2,21
1B6/Pk6/2p5/2Pp4/3P4/4K1pb/8/8 w - -,1/2-1/2,22
1B6/Pk6/2p5/2Pp4/3P2p1/4K2b/8/8 b - -,1/2-1/2,23
1B6/Pk6/2p5/2Pp4/3P2p1/3K3b/8/8 w - -,1/2-1/2,24
1B6/Pk6/2p5/2Pp4/3P2p1/3K4/6b1/8 b - -,1/2-1/2,25
1B6/Pk6/2p5/2Pp4/3P2p1/8/4K1b1/8 w - -,1/2-1/2,26
1B6/Pk6/2p5/2Pp2p1/3P4/8/4K1b1/8 b - -,1/2-1/2,27
1B6/Pk6/2p5/2Pp2p1/3P4/8/3K2b1/8 w - -,1/2-1/2,28
1B6/Pk6/2p5/2Pp2p1/3P4/8/3K4/5b2 b - -,1/2-1/2,29
8/Pk6/2p5/2PpB1p1/3P4/8/3K4/5b2 w - -,1/2-1/2,30
2k5/P7/2p5/2PpB1p1/3P4/8/3K4/5b2 b - -,1/2-1/2,31
2k5/8/P1p5/2PpB1p1/3P4/8/3K4/5b2 w - -,1/2-1/2,32
2k5/8/P1p5/2PpB1p1/3P4/7b/3K4/8 b - -,1/2-1/2,33
2k5/8/P1p5/2Pp2p1/3P4/6Bb/3K4/8 w - -,1/2-1/2,34
2k5/8/P1p5/2Pp2p1/3P2b1/6B1/3K4/8 b - -,1/2-1/2,35
2k5/8/P1p5/2Pp2p1/3P2b1/4K1B1/8/8 w - -,1/2-1/2,36
2k5/8/P1p1b3/2Pp2p1/3P4/4K1B1/8/8 b - -,1/2-1/2,37
2k5/8/P1pBb3/2Pp2p1/3P4/4K1p1/8/8 w - -,1/2-1/2,38
2k5/8/P1pBb3/2Pp2p1/3P2p1/4K3/8/8 b - -,1/2-1/2,39
2k5/8/P1pBb3/2Pp2p1/3P2p1/5K2/8/8 w - -,1/2-1/2,40
2k5/8/P1pBb3/2Pp1pp1/3P2P1/5K2/8/8 b - -,1/2-1/2,41
2k5/8/P1pBb3/2Pp1pp1/3P2P1/6K1/8/8 w - -,1/2-1/2,42
2k5/8/P1pBbp2/2Pp2p1/3P2P1/6K1/8/8 b - -,1/2-1/2,43
1Bk5/8/P1p1bp2/2Pp2p1/3P2P1/6K1/8/8 w - -,1/2-1/2,44
1B1k4/8/P1p1bp2/2Pp2p1/3P2P1/6K1/8/8 b - -,1/2-1/2,45
1B1k4/8/2p1bp2/P1Pp2p1/3P2P1/6K1/8/8 w - -,1/2-1/2,46
1Bbk4/8/2p2p2/P1Pp2p1/3P2P1/6K1/8/8 b - -,1/2-1/2,47
2bk4/8/2pB1p2/P1Pp2p1/3P2P1/6K1/8/8 w - -,1/2-1/2,48
3k4/3b4/2pB1p2/P1Pp2p1/3P2P1/6K1/8/8 b - -,1/2-1/2,49
3k4/3b4/2pB1p2/P1Pp2p1/3P2P1/5K2/8/8 w - -,1/2-1/2,50
2k5/3b4/2pB1p2/P1Pp2p1/3P2P1/5K2/8/8 b - -,1/2-1/2,51
2k5/3b4/2p2p2/P1Pp2p1/3P2P1/5KB1/8/8 w - -,1/2-1/2,52
3k4/3b4/2p2p2/P1Pp2p1/3P2P1/5KB1/8/8 b - -,1/2-1/2,53
1B1k4/3b4/2p2p2/P1Pp2p1/3P2P1/5K2/8/8 w - -,1/2-1/2,54
1Bbk4/8/2p2p2/P1Pp2p1/3P2P1/5K2/8/8 b - -,1/2-1/2,55
1Bbk4/8/2p2p2/P1Pp2p1/3P2P1/4K3/8/8 w - -,1/2-1/2,56
1B1k4/8/b1p2p2/P1Pp2p1/3P2P1/4K3/8/8 b - -,1/2-1/2,57
3k4/8/b1pB1p2/P1Pp2p1/3P2P1/4K3/8/8 w - -,1/2-1/2,58
8/3k4/b1pB1p2/P1Pp2p1/3P2P1/4K3/8/8 b - -,1/2-1/2,59
8/3k4/b1p2p2/P1Pp2p1/3P2P1/4K1B1/8/8 w - -,1/2-1/2,60
8/3k4/2p2p2/P1Pp2p1/3P2P1/4K1B1/8/5b2 b - -,1/2-1/2,61
8/3k4/2p2p2/P1Pp2p1/3P2PB/4K3/8/5b2 w - -,1/2-1/2,62
8/3k2p1/2p2p2/P1Pp4/3P2PB/4K3/8/5b2 b - -,1/2-1/2,63
8/3k2p1/2p2p2/P1Pp4/3P2P1/4K3/8/4Bb2 w - -,1/2-1/2,64
8/6p1/2p1kp2/P1Pp4/3P2P1/4K3/8/4Bb2 b - -,1/2-1/2,65
8/6p1/2p1kp2/P1Pp4/3P2p1/4K2P/8/4Bb2 w - -,1/2-1/2,66
8/6p1/2p1kp2/P1Pp3p/3P2P1/4K2P/8/4Bb2 b - -,1/2-1/2,67
8/6p1/2p1kp2/P1Pp3p/3P4/4K2P/6P1/4Bb2 w - -,1/2-1/2,68
8/6p1/2p2p2/P1Pp1k1p/3P4/4K2P/6P1/4Bb2 b - -,1/2-1/2,69
8/6p1/2p2p2/P1Pp1k1p/1B1P4/4K2P/6P1/5b2 w - -,1/2-1/2,70
8/6p1/2p2p2/P1Pp1k1p/1B1P4/3bK2P/6P1/8 b - -,1/2-1/2,71
8/6p1/2p2p2/P1Pp1k1p/1B1P4/3b3P/5KP1/8 w - -,1/2-1/2,72
8/6p1/2p2pk1/P1Pp3p/1B1P4/3b3P/5KP1/8 b - -,1/2-1/2,73
8/6p1/2p2pk1/P1Pp3p/3P4/3b3P/5KP1/4B3 w - -,1/2-1/2,74
8/6p1/b1p2pk1/P1Pp3p/3P4/3P3P/5KP1/4B3 b - -,1/2-1/2,75
8/6p1/b1p2pk1/P1Pp3p/3P4/3P3P/6P1/4B1K1 w - -,1/2-1/2,76
8/6pk/b1p2p2/P1Pp3p/3P4/3P3P/6P1/4B1K1 b - -,1/2-1/2,77
8/6pk/b1p2p2/P1Pp3p/3P4/3P3P/6PK/4B3 w - -,1/2-1/2,78
2b5/6pk/2p2p2/P1Pp3p/3P4/3P3P/6PK/4B3 b - -,1/2-1/2,79
2b5/6pk/2p2p2/P1Pp3p/3P4/3P2BP/6PK/4r3 w - -,1/2-1/2,80
2b5/6pk/2p2p2/P1Pp3p/3P4/3P2BP/6PK/r3Q3 b - -,1/2-1/2,81
2b5/6pk/2p2p2/P1Pp3p/3P4/3P2BP/5QPK/r3q3 w - -,1/2-1/2,82
2b5/6pk/2p2p2/P1Pp3p/3P4/3P2BP/5QPK/rq2R3 b - -,1/2-1/2,83
2b5/6pk/2p2p2/P1Pp3p/3P4/3PR1BP/5QPK/rq6 w - -,1/2-1/2,84
2b5/1q4pk/2p2p2/P1Pp3p/3P4/3PR1BP/5QPK/r7 b - -,1/2-1/2,85
2b5/1q4pk/2p2p2/P1Pp3p/3P4/3P1RBP/5QPK/r7 w - -,1/2-1/2,86
2b5/2q3pk/2p2p2/P1Pp3p/3P4/3P1RBP/5QPK/r7 b - -,1/2-1/2,87
2b5/2q3pk/2p2p2/P1Pp3p/3P3B/3P1R1P/5QPK/r7 w - -,1/2-1/2,88
2b5/4q1pk/2p2p2/P1Pp3p/3P3B/3P1R1P/5QPK/r7 b - -,1/2-1/2,89
2b5/4q1pk/2p2p2/P1Pp3p/3P3B/3P1R1P/5QP1/r6K w - -,1/2-1/2,90
2b5/4q1pk/2p2p2/P1Pp3p/3P3B/r2P1R1P/5QP1/7K b - -,1/2-1/2,91
2b5/4q1pk/2p2p2/P1Pp3p/3P3B/r2P1R1P/6P1/5Q1K w - -,1/2-1/2,92
2b5/5qpk/2p2p2/P1Pp3p/3P3B/r2P1R1P/6P1/5Q1K b - -,1/2-1/2,93
2b5/5qpk/2p2p2/P1Pp3p/3P3B/r2P2RP/6P1/5Q1K w - -,1/2-1/2,94
8/5qpk/b1p2p2/P1Pp3p/3P3B/r2P2RP/6P1/5Q1K b - -,1/2-1/2,95
8/5qpk/b1p2p2/P1Pp3p/3P3B/r2P2RP/6P1/4Q2K w - -,1/2-1/2,96
8/5qpk/2p2p2/PbPp3p/3P3B/r2P2RP/6P1/4Q2K b - -,1/2-1/2,97
8/5qpk/2p2p2/PbPp3p/3P3B/r2PR2P/6P1/4Q2K w - -,1/2-1/2,98
8/2q3pk/2p2p2/PbPp3p/3P3B/r2PR2P/6P1/4Q2K b - -,1/2-1/2,99
8/2q3pk/2p2p2/PbPp3p/3P3B/r2PR2P/6PK/4Q3 w - -,1/2-1/2,100
8/5qpk/2p2p2/PbPp3p/3P3B/r2PR2P/6PK/4Q3 b - -,1/2-1/2,101
8/5qpk/2p2p2/PbPp3p/3P4/r2PR2P/5BPK/4Q3 w - -,1/2-1/2,102
8/5qpk/2p2p2/PbPp3p/3P4/3PR2P/r4BPK/4Q3 b - -,1/2-1/2,103
8/5qpk/2p2p2/PbPp3p/3P4/3PR2P/r4BPK/3Q4 w - -,1/2-1/2,104
4q3/6pk/2p2p2/PbPp3p/3P4/3PR2P/r4BPK/3Q4 b - -,1/2-1/2,105
4q3/6pk/2p2p2/PbPp3p/3P4/3P1R1P/r4BPK/3Q4 w - -,1/2-1/2,106
4q3/6pk/2p2p2/PbPp3p/3P4/3P1R1P/4rBPK/3Q4 b - -,1/2-1/2,107
4q3/6pk/2p2p2/PbPp3p/3P4/3P1R1P/4rBPK/1Q6 w - -,1/2-1/2,108
4q3/6pk/b1p2p2/P1Pp3p/3P4/3P1R1P/4rBPK/1Q6 b - -,1/2-1/2,109
4q3/6pk/b1p2p2/P1Pp3p/3P4/3P1RBP/4r1PK/1Q6 w - -,1/2-1/2,110
2q5/6pk/b1p2p2/P1Pp3p/3P4/3P1RBP/4r1PK/1Q6 b - -,1/2-1/2,111
2q5/6pk/bQp2p2/P1Pp3p/3P4/3P1RBP/4r1PK/8 w - -,1/2-1/2,112
2q5/6pk/bQp2p1p/P1Pp4/3P4/3P1RBP/4r1PK/8 b - -,1/2-1/2,113
2q5/6pk/bQpB1p1p/P1Pp4/3P4/3P1R1P/4r1PK/8 w - -,1/2-1/2,114
2q5/6pk/bQpB1p1p/P1Pp4/3P4/3P1R1P/6PK/4r3 b - -,1/2-1/2,115
2q5/6pk/bQpB1p1p/P1Pp4/3P4/3P1R1P/6P1/4r1K1 w - -,1/2-1/2,116
2q1r3/6pk/bQpB1p1p/P1Pp4/3P4/3P1R1P/6P1/6K1 b - -,1/2-1/2,117
2q1r3/6pk/bQp2p1p/P1Pp4/3P1B2/3P1R1P/6P1/6K1 w - -,1/2-1/2,118
3qr3/6pk/bQp2p1p/P1Pp4/3P1B2/3P1R1P/6P1/6K1 b - -,1/2-1/2,119
3qr3/6pk/b1p2p1p/P1Pp4/3P1B2/3P1R1P/6P1/1Q4K1 w - -,1/2-1/2,120
4r3/3q2pk/b1p2p1p/P1Pp4/3P1B2/3P1R1P/6P1/1Q4K1 b - -,1/2-1/2,121
4r3/3q2pk/b1p2p1p/P1Pp4/1Q1P1B2/3P1R1P/6P1/6K1 w - -,1/2-1/2,122
4r1k1/3q2p1/b1p2p1p/P1Pp4/1Q1P1B2/3P1R1P/6P1/6K1 b - -,1/2-1/2,123
4r1k1/3q2p1/b1p2p1p/2Pp4/PQ1P1B2/3P1R1P/6P1/6K1 w - -,1/2-1/2,124
r5k1/3q2p1/b1p2p1p/2Pp4/PQ1P1B2/3P1R1P/6P1/6K1 b - -,1/2-1/2,125
r5k1/3q2p1/b1p2p1p/2Pp4/PQ1P1B2/3P1R1P/6P1/5K2 w - -,1/2-1/2,126
r5k1/1b1q2p1/2p2p1p/2Pp4/PQ1P1B2/3P1R1P/6P1/5K2 b - -,1/2-1/2,127
r5k1/1b1q2p1/2p2p1p/Q1Pp4/P2P1B2/3P1R1P/6P1/5K2 w - -,1/2-1/2,128
4r1k1/1b1q2p1/2p2p1p/Q1Pp4/P2P1B2/3P1R1P/6P1/5K2 b - -,1/2-1/2,129
4r1k1/1b1q2p1/2p2p1p/Q1Pp4/P2P4/3P1RBP/6P1/5K2 w - -,1/2-1/2,130
4r1k1/1b1q1pp1/2p4p/Q1Pp4/P2P4/3P1RBP/6P1/5K2 b - -,1/2-1/2,131
4r1k1/1b1q1pp1/2p4p/Q1Pp4/P2P3B/3P1R1P/6P1/5K2 w - -,1/2-1/2,132
2b1r1k1/3q1pp1/2p4p/Q1Pp4/P2P3B/3P1R1P/6P1/5K2 b - -,1/2-1/2,133
2b1r1k1/3q1pp1/2p4p/Q1Pp4/P2P3B/3P1R1P/6P1/6K1 w - -,1/2-1/2,134
2b1r1k1/5pp1/2p1q2p/Q1Pp4/P2P3B/3P1R1P/6P1/6K1 b - -,1/2-1/2,135
2b1r1k1/5pp1/2p1q2p/Q2p4/P1PP3B/3P1R1P/6P1/6K1 w - -,1/2-1/2,136
2b1r1k1/3p1pp1/2p1q2p/Q7/P1PP3B/3P1R1P/6P1/6K1 b - -,1/2-1/2,137
2b1r1k1/2Qp1pp1/2p1q2p/p7/P1PP3B/3P1R1P/6P1/6K1 w - -,1/2-1/2,138
4r1k1/1bQp1pp1/2p1q2p/p7/P1PP3B/3P1R1P/6P1/6K1 b - -,1/2-1/2,139
4r1k1/1b1p1pp1/2p1q2p/p7/P1PP1Q1B/3P1R1P/6P1/6K1 w - -,1/2-1/2,140
r5k1/1b1p1pp1/2p1q2p/p7/P1PP1Q1B/3P1R1P/6P1/6K1 b - -,1/2-1/2,141
r5k1/1b1p1pp1/2p1q2p/p7/P1PPQ2B/3P1R1P/6P1/6K1 w - -,1/2-1/2,142
r5k1/1b1p1pp1/2pq3p/p7/P1PPQ2B/3P1R1P/6P1/6K1 b - -,1/2-1/2,143
r5k1/1b1p1pp1/2pq3p/p7/P1PPQ2B/3P1R2/6PP/6K1 w - -,1/2-1/2,144
r5k1/1b1p1ppp/2pq4/p7/P1PPQ2B/3P1R2/6PP/6K1 b - -,1/2-1/2,145
r5k1/1b1p1ppp/2pq4/p7/P1PP3B/3P1R2/6PP/4Q1K1 w - -,1/2-1/2,146
r5k1/1b1p1ppp/2p3q1/p7/P1PP3B/3P1R2/6PP/4Q1K1 b - -,1/2-1/2,147
r5k1/1b1p1ppp/2p3q1/p7/p1PP3B/1P1P1R2/6PP/4Q1K1 w - -,1/2-1/2,148
r5k1/1b1p1ppp/2p3q1/pp6/P1PP3B/1P1P1R2/6PP/4Q1K1 b - -,1/2-1/2,149
r5k1/1b1p1ppp/2p3q1/pp6/P1PP3B/1P3R2/3P2PP/4Q1K1 w - -,1/2-1/2,150
r5k1/1b1p1ppp/2p5/pp3q2/P1PP3B/1P3R2/3P2PP/4Q1K1 b - -,1/2-1/2,151
r5k1/1b1p1ppp/2p5/pp3q2/P1PP3B/1P3RQ1/3P2PP/4r1K1 w - -,1/2-1/2,152
r3r1k1/1b1p1ppp/2p5/pp3q2/P1PP3B/1P3RQ1/3P2PP/4R1K1 b - -,1/2-1/2,153
r3r1k1/1b1p1ppp/2p5/pp3q2/P1PP3B/1P3pQ1/3P2PP/4RRK1 w - -,1/2-1/2,154
r3r1k1/1b1p1ppp/2p5/pp3q2/P1PPp2B/1P3PQ1/3P2PP/4RRK1 b - -,1/2-1/2,155
r3r1k1/1b1p1ppp/2p5/pp3q2/P1PPp2B/1P4Q1/3P1PPP/4RRK1 w - -,1/2-1/2,156
r3r1k1/1b1p1ppp/1pp5/p4q2/P1PPp2B/1P4Q1/3P1PPP/4RRK1 b - -,1/2-1/2,157
r3r1k1/1b1p1ppp/1pp5/p4q2/P1PPp2B/1PQ5/3P1PPP/4RRK1 w - -,1/2-1/2,158
r3r1k1/1b1p1ppp/1pp3q1/p4B2/P1PPp2B/1PQ5/3P1PPP/4RRK1 b - -,1/2-1/2,159
r3r1k1/1b1p1ppp/1pp3q1/p4n2/P1PPp1BB/1PQ5/3P1PPP/4RRK1 w - -,1/2-1/2,160
r3r1k1/1b1p1ppp/1pp1q3/p4n2/P1PPp1BB/1PQ5/3P1PPP/4RRK1 b - -,1/2-1/2,161
r3r1k1/1b1p1ppp/1pp1q3/p4n2/P1PPp2B/1PQ5/3PBPPP/4RRK1 w - -,1/2-1/2,162
r3r1k1/1b1p1ppp/1pp1q2n/p7/P1PPp2B/1PQ5/3PBPPP/4RRK1 b - -,1/2-1/2,163
r3r1k1/1b1p1ppp/1pp1q2n/p7/P1PPp2B/1PQ5/3PBPPP/3R1RK1 w - -,1/2-1/2,164
r3r1k1/1b1p1ppp/1pp1q3/p7/P1PPp1nB/1PQ5/3PBPPP/3R1RK1 b - -,1/2-1/2,165
r3r1k1/1b1p1ppp/1pp1q3/p7/P1PPp1nB/1P6/2QPBPPP/3R1RK1 w - -,1/2-1/2,166
r3r1k1/1b1p1ppp/1pp1qn2/p7/P1PPp2B/1P6/2QPBPPP/3R1RK1 b - -,1/2-1/2,167
r3r1k1/1b1p1ppp/1pp1qn2/p7/P1Pbp2B/1P2P3/2QPBPPP/3R1RK1 w - -,1/2-1/2,168
r3r1k1/1b1p1ppp/1pp1qn2/p3b3/P1PNp2B/1P2P3/2QPBPPP/3R1RK1 b - -,1/2-1/2,169
r3r1k1/1b1p1ppp/1pp1qn2/pN2b3/P1P1p2B/1P2P3/2QPBPPP/3R1RK1 w - -,1/2-1/2,170
r3r1k1/1bpp1ppp/1p2qn2/pN2b3/P1P1p2B/1P2P3/2QPBPPP/3R1RK1 b - -,1/2-1/2,171
r3r1k1/1bpp1ppp/1p2qn2/pN2b3/P1P1p2B/1P2P3/2QPBPPP/R4RK1 w - -,1/2-1/2,172
r3r1k1/1bpp1ppp/1p1bqn2/pN6/P1P1p2B/1P2P3/2QPBPPP/R4RK1 b - -,1/2-1/2,173
r3r1k1/1bpp1ppp/1p1bqn2/p7/P1P1p2B/1PN1P3/2QPBPPP/R4RK1 w - -,1/2-1/2,174
r3r1k1/pbpp1ppp/1p1bqn2/8/P1P1p2B/1PN1P3/2QPBPPP/R4RK1 b - -,1/2-1/2,175
r3r1k1/pbpp1ppp/1p1bqn2/8/2P1p2B/1PN1P3/P1QPBPPP/R4RK1 w - -,1/2-1/2,176
r3r1k1/pbpp1ppp/1p2qn2/2b5/2P1p2B/1PN1P3/P1QPBPPP/R4RK1 b - -,1/2-1/2,177
r3r1k1/pbpp1ppp/1p2qn2/2b5/2P1p2B/1PN1P3/P1QPBPPP/R3K2R w KQ -,1/2-1/2,178
r3r1k1/pbppqppp/1p3n2/2b5/2P1p2B/1PN1P3/P1QPBPPP/R3K2R b KQ -,1/2-1/2,179
r3r1k1/pbppqppp/1p3n2/2b5/2P1p3/1PN1P1B1/P1QPBPPP/R3K2R w KQ -,1/2-1/2,180
r4rk1/pbppqppp/1p3n2/2b5/2P1p3/1PN1P1B1/P1QPBPPP/R3K2R b KQ -,1/2-1/2,181
r4rk1/pbppqppp/1p3n2/2b1B3/2P1p3/1PN1P3/P1QPBPPP/R3K2R w KQ -,1/2-1/2,182
r2q1rk1/pbpp1ppp/1p3n2/2b1B3/2P1p3/1PN1P3/P1QPBPPP/R3K2R b KQ -,1/2-1/2,183
r2q1rk1/pbpp1ppp/1p3n2/2b1B3/2P1p3/1PN1P3/P1QP1PPP/R3KB1R w KQ -,1/2-1/2,184
r2q1rk1/pbppbppp/1p3n2/4B3/2P1p3/1PN1P3/P1QP1PPP/R3KB1R b KQ -,1/2-1/2,185
r2q1rk1/pbppbppp/1p3n2/8/2PBp3/1PN1P3/P1QP1PPP/R3KB1R w KQ -,1/2-1/2,186
r1bq1rk1/p1ppbppp/1p3n2/8/2PBp3/1PN1P3/P1QP1PPP/R3KB1R b KQ -,1/2-1/2,187
r1bq1rk1/p1ppbppp/1p3n2/8/2PBp3/1PN1P3/P2P1PPP/R2QKB1R w KQ -,1/2-1/2,188
r1bq1rk1/ppppbppp/5n2/8/2PBp3/1PN1P3/P2P1PPP/R2QKB1R b KQ -,1/2-1/2,189
r1bq1rk1/ppppbppp/5n2/8/2PBp3/1P2P3/P2P1PPP/RN1QKB1R w KQ -,1/2-1/2,190
r1bqk2r/ppppbppp/5n2/8/2PBp3/1P2P3/P2P1PPP/RN1QKB1R b KQkq -,1/2-1/2,191
r1bqk2r/ppppbppp/5n2/8/2Pnp3/1P2P3/PB1P1PPP/RN1QKB1R w KQkq -,1/2-1/2,192
r1bqk2r/ppppbppp/2n2n2/8/2PNp3/1P2P3/PB1P1PPP/RN1QKB1R b KQkq -,1/2-1/2,193
